ID,Age,Gender,Country,Coffee_Intake,Caffeine_mg,Sleep_Hours,Sleep_Quality,Sleep_Quality_num,BMI,Stress_Level,Physical_Activity_Hours,Stress_Level_num,Occupation,Smoking,Alcohol_Consumption,Age_Group,Categoria_BMI
4221,18,Male,Mexico,4.2,399.9,5.5,Fair,2,18.6,Medium,12.8,2,Office,0,0,Joven,Peso saludable
4222,45,Male,Switzerland,1.6,151.2,6.2,Good,3,25.8,Low,7.3,1,Service,0,0,Adulto,Sobrepeso
4223,34,Female,France,3.9,367.8,6.1,Good,3,19.1,Low,8.3,1,Office,0,0,Joven,Peso saludable
4224,49,Female,Sweden,1.6,154.7,7.0,Good,3,20.6,Low,3.2,1,Other,0,0,Adulto,Peso saludable
4225,18,Male,India,4.7,442.9,8.3,Excellent,4,27.9,Low,7.7,1,Other,0,1,Joven,Sobrepeso
4226,41,Female,Canada,3.0,287.2,6.5,Good,3,24.6,Low,8.0,1,Student,0,0,Adulto,Peso saludable
4227,57,Female,South Korea,1.8,171.8,10.0,Excellent,4,22.4,Low,12.1,1,Student,0,0,Mayor,Peso saludable
4228,40,Female,Canada,2.3,214.4,9.8,Excellent,4,24.5,Low,10.7,1,Healthcare,0,0,Adulto,Peso saludable
4229,38,Male,China,0.3,32.1,8.9,Excellent,4,22.3,Low,10.5,1,Other,1,0,Adulto,Peso saludable
4230,35,Male,Norway,1.7,164.7,8.0,Good,3,26.6,Low,0.4,1,Service,1,0,Joven,Sobrepeso
4231,18,Female,Switzerland,4.6,439.9,6.7,Good,3,23.3,Low,8.2,1,Student,0,0,Joven,Peso saludable
4232,51,Female,Belgium,3.0,288.7,8.4,Excellent,4,20.2,Low,14.9,1,Student,1,0,Adulto,Peso saludable
4233,27,Male,Italy,0.0,0.0,9.5,Excellent,4,18.0,Low,11.3,1,Service,0,0,Joven,Bajo peso
4234,41,Male,China,2.2,213.1,6.8,Good,3,28.5,Low,12.5,1,Other,0,0,Adulto,Sobrepeso
4235,18,Male,France,2.8,261.4,6.9,Good,3,18.3,Low,7.4,1,Healthcare,0,0,Joven,Bajo peso
4236,20,Male,Switzerland,3.6,344.5,7.4,Good,3,27.0,Low,12.5,1,Service,0,1,Joven,Sobrepeso
4237,52,Female,Italy,1.9,184.1,6.6,Good,3,20.5,Low,12.3,1,Healthcare,0,0,Adulto,Peso saludable
4238,30,Female,South Korea,2.3,220.4,8.4,Excellent,4,21.3,Low,8.0,1,Healthcare,1,0,Joven,Peso saludable
4239,52,Male,Finland,4.0,384.7,4.9,Poor,1,29.0,High,8.5,3,Student,0,0,Adulto,Sobrepeso
4240,34,Male,Belgium,2.1,202.8,7.1,Good,3,21.3,Low,0.8,1,Other,0,0,Joven,Peso saludable
4241,18,Female,France,1.4,133.7,5.4,Fair,2,22.9,Medium,12.8,2,Healthcare,0,0,Joven,Peso saludable
4242,45,Male,Belgium,3.8,356.6,6.4,Good,3,28.6,Low,2.0,1,Service,0,1,Adulto,Sobrepeso
4243,27,Female,Germany,3.8,359.3,5.5,Fair,2,26.4,Medium,4.5,2,Other,0,1,Joven,Sobrepeso
4244,43,Female,Italy,0.0,0.0,6.9,Good,3,26.6,Low,11.2,1,Office,0,0,Adulto,Sobrepeso
4245,35,Female,Australia,2.9,274.4,4.6,Poor,1,20.7,High,4.5,3,Office,0,1,Joven,Peso saludable
4246,18,Male,China,1.0,93.9,7.6,Good,3,20.5,Low,7.6,1,Service,0,1,Joven,Peso saludable
4247,36,Male,Netherlands,3.1,294.5,6.1,Good,3,26.2,Low,2.3,1,Office,0,0,Adulto,Sobrepeso
4248,61,Male,France,3.9,373.2,7.7,Good,3,24.0,Low,4.4,1,Other,1,1,Mayor,Peso saludable
4249,40,Male,Australia,3.4,325.7,6.4,Good,3,23.8,Low,11.0,1,Other,0,0,Adulto,Peso saludable
4250,34,Male,USA,3.6,339.8,7.5,Good,3,19.1,Low,6.3,1,Student,0,1,Joven,Peso saludable
4251,47,Female,India,1.5,143.4,6.2,Good,3,21.2,Low,8.4,1,Other,0,0,Adulto,Peso saludable
4252,37,Female,Netherlands,1.8,172.3,7.7,Good,3,17.1,Low,5.4,1,Healthcare,0,1,Adulto,Bajo peso
4253,37,Female,Spain,3.4,322.0,9.0,Excellent,4,24.5,Low,14.0,1,Student,0,0,Adulto,Peso saludable
4254,21,Male,South Korea,2.6,247.6,5.7,Fair,2,25.7,Medium,12.8,2,Healthcare,0,1,Joven,Sobrepeso
4255,37,Female,Italy,0.2,17.6,7.9,Good,3,27.7,Low,1.7,1,Other,0,0,Adulto,Sobrepeso
4256,47,Female,Spain,3.8,364.5,4.9,Poor,1,18.2,High,14.7,3,Student,0,0,Adulto,Bajo peso
4257,24,Male,India,0.3,29.0,6.8,Good,3,26.7,Low,12.1,1,Service,0,0,Joven,Sobrepeso
4258,52,Female,South Korea,3.0,283.8,4.3,Poor,1,23.7,High,2.4,3,Service,0,0,Adulto,Peso saludable
4259,33,Male,Switzerland,2.8,267.0,7.4,Good,3,28.1,Low,0.6,1,Service,0,1,Joven,Sobrepeso
4260,24,Male,USA,4.3,405.9,5.6,Fair,2,16.8,Medium,13.4,2,Student,1,0,Joven,Bajo peso
4261,46,Male,Japan,2.1,203.9,7.6,Good,3,30.3,Low,11.4,1,Other,0,1,Adulto,Obesidad
4262,31,Female,Germany,0.0,0.0,7.4,Good,3,23.1,Low,4.1,1,Other,1,1,Joven,Peso saludable
4263,44,Female,UK,2.7,257.9,6.3,Good,3,24.8,Low,14.3,1,Student,0,0,Adulto,Peso saludable
4264,31,Male,Norway,3.0,284.9,7.5,Good,3,20.7,Low,13.6,1,Student,0,0,Joven,Peso saludable
4265,34,Male,Netherlands,4.1,390.5,7.7,Good,3,20.0,Low,3.2,1,Office,0,1,Joven,Peso saludable
4266,40,Male,Italy,1.7,162.3,6.2,Good,3,26.0,Low,6.0,1,Office,0,0,Adulto,Sobrepeso
4267,38,Male,Norway,3.6,337.7,7.8,Good,3,22.6,Low,0.7,1,Student,1,0,Adulto,Peso saludable
4268,18,Male,USA,3.8,365.3,6.2,Good,3,30.5,Low,4.6,1,Service,0,1,Joven,Obesidad
4269,21,Male,Finland,1.4,133.2,3.5,Poor,1,22.8,High,7.4,3,Other,1,0,Joven,Peso saludable
4270,46,Male,France,3.0,282.7,6.8,Good,3,27.3,Low,1.0,1,Service,0,0,Adulto,Sobrepeso
4271,33,Female,South Korea,0.3,27.7,6.2,Good,3,23.1,Low,5.1,1,Healthcare,0,0,Joven,Peso saludable
4272,28,Female,Mexico,3.3,317.9,6.0,Good,3,15.0,Low,2.3,1,Healthcare,0,0,Joven,Bajo peso
4273,18,Female,Germany,2.8,269.2,4.2,Poor,1,22.3,High,13.9,3,Healthcare,0,1,Joven,Peso saludable
4274,22,Male,Finland,0.6,61.0,7.3,Good,3,27.0,Low,12.4,1,Service,1,0,Joven,Sobrepeso
4275,18,Male,Spain,1.9,180.9,5.9,Fair,2,24.6,Medium,11.5,2,Office,0,1,Joven,Peso saludable
4276,33,Male,Belgium,4.1,392.1,5.8,Fair,2,22.0,Medium,11.6,2,Healthcare,0,0,Joven,Peso saludable
4277,27,Male,Switzerland,2.8,266.0,7.8,Good,3,24.9,Low,0.2,1,Student,0,0,Joven,Peso saludable
4278,23,Male,Belgium,1.5,140.2,4.2,Poor,1,29.1,High,9.0,3,Other,0,1,Joven,Sobrepeso
4279,34,Female,Canada,1.3,128.1,7.2,Good,3,28.2,Low,8.9,1,Office,0,0,Joven,Sobrepeso
4280,39,Female,India,4.0,380.5,6.9,Good,3,18.2,Low,14.9,1,Healthcare,0,0,Adulto,Bajo peso
4281,60,Male,France,1.8,167.5,7.0,Good,3,24.1,Low,9.5,1,Other,1,0,Mayor,Peso saludable
4282,18,Male,Italy,2.8,268.9,7.9,Good,3,24.7,Low,9.8,1,Other,0,0,Joven,Peso saludable
4283,48,Female,Italy,1.9,178.7,7.8,Good,3,19.6,Low,5.7,1,Office,0,1,Adulto,Peso saludable
4284,46,Male,France,0.0,0.0,7.2,Good,3,20.8,Low,7.5,1,Service,0,0,Adulto,Peso saludable
4285,25,Female,Netherlands,1.5,144.4,5.9,Fair,2,20.1,Medium,5.9,2,Other,0,0,Joven,Peso saludable
4286,37,Female,UK,4.2,399.7,5.8,Fair,2,20.4,Medium,13.7,2,Office,0,0,Adulto,Peso saludable
4287,29,Female,Belgium,5.7,543.0,6.1,Good,3,17.9,Low,3.0,1,Healthcare,1,0,Joven,Bajo peso
4288,37,Male,Belgium,1.3,127.3,4.0,Poor,1,23.2,High,2.3,3,Office,0,0,Adulto,Peso saludable
4289,53,Male,Spain,3.0,285.0,5.9,Fair,2,26.8,Medium,15.0,2,Service,1,0,Adulto,Sobrepeso
4290,42,Male,Finland,6.0,569.3,7.5,Good,3,21.5,Low,14.0,1,Healthcare,0,1,Adulto,Peso saludable
4291,41,Female,India,4.3,408.6,5.9,Fair,2,30.5,Medium,8.9,2,Service,0,0,Adulto,Obesidad
4292,29,Female,South Korea,0.7,64.8,7.9,Good,3,29.1,Low,11.6,1,Other,1,0,Joven,Sobrepeso
4293,18,Female,Canada,2.1,199.8,7.7,Good,3,22.7,Low,1.7,1,Office,0,1,Joven,Peso saludable
4294,32,Female,Netherlands,2.9,274.2,8.0,Excellent,4,23.0,Low,11.5,1,Student,0,1,Joven,Peso saludable
4295,49,Female,France,4.4,418.9,6.0,Fair,2,29.1,Medium,7.0,2,Service,0,0,Adulto,Sobrepeso
4296,18,Female,UK,0.7,66.0,6.6,Good,3,21.2,Low,12.4,1,Office,1,0,Joven,Peso saludable
4297,22,Female,Japan,3.7,347.8,6.8,Good,3,25.0,Low,7.7,1,Student,1,0,Joven,Sobrepeso
4298,36,Female,Germany,3.6,337.8,5.5,Fair,2,27.7,Medium,10.9,2,Student,0,0,Adulto,Sobrepeso
4299,23,Female,Germany,2.0,194.2,5.9,Fair,2,22.0,Medium,5.1,2,Office,1,0,Joven,Peso saludable
4300,25,Male,Sweden,5.7,543.0,7.3,Good,3,23.7,Low,11.0,1,Healthcare,1,0,Joven,Peso saludable
4301,29,Female,India,1.1,107.6,6.0,Fair,2,19.0,Medium,4.1,2,Student,0,0,Joven,Peso saludable
4302,18,Male,Australia,3.0,289.4,7.2,Good,3,19.4,Low,14.3,1,Office,0,1,Joven,Peso saludable
4303,23,Male,Switzerland,2.8,265.9,7.1,Good,3,30.0,Low,10.1,1,Office,0,0,Joven,Obesidad
4304,43,Female,UK,3.1,291.1,6.5,Good,3,25.5,Low,7.2,1,Healthcare,0,1,Adulto,Sobrepeso
4305,19,Female,Belgium,4.2,402.2,6.7,Good,3,26.8,Low,9.1,1,Office,0,1,Joven,Sobrepeso
4306,18,Female,Italy,0.5,46.2,7.7,Good,3,25.6,Low,9.2,1,Service,1,1,Joven,Sobrepeso
4307,27,Male,France,2.7,260.1,8.3,Excellent,4,24.5,Low,12.8,1,Service,0,0,Joven,Peso saludable
4308,43,Female,Italy,5.5,518.2,5.1,Fair,2,21.9,Medium,8.4,2,Healthcare,0,1,Adulto,Peso saludable
4309,32,Male,Switzerland,3.7,351.2,5.3,Fair,2,31.0,Medium,8.5,2,Other,0,0,Joven,Obesidad
4310,29,Female,Spain,1.5,143.3,6.7,Good,3,18.9,Low,8.8,1,Office,0,1,Joven,Peso saludable
4311,35,Male,Switzerland,1.3,123.5,7.2,Good,3,19.2,Low,11.6,1,Service,0,0,Joven,Peso saludable
4312,18,Female,Japan,3.3,311.3,6.8,Good,3,21.5,Low,7.4,1,Service,1,0,Joven,Peso saludable
4313,40,Female,France,1.8,167.8,8.8,Excellent,4,25.6,Low,3.2,1,Office,0,1,Adulto,Sobrepeso
4314,39,Male,Canada,2.3,217.1,5.5,Fair,2,24.7,Medium,6.3,2,Office,1,0,Adulto,Peso saludable
4315,30,Female,Mexico,1.4,131.6,4.8,Poor,1,20.7,High,5.6,3,Student,0,0,Joven,Peso saludable
4316,47,Female,Switzerland,5.6,533.0,6.8,Good,3,22.6,Low,0.9,1,Healthcare,0,0,Adulto,Peso saludable
4317,21,Male,South Korea,3.0,286.9,6.8,Good,3,22.2,Low,12.0,1,Student,0,1,Joven,Peso saludable
4318,48,Male,Finland,2.6,245.0,6.4,Good,3,24.9,Low,12.5,1,Healthcare,0,1,Adulto,Peso saludable
4319,36,Male,France,0.1,4.9,8.0,Good,3,22.1,Low,4.0,1,Student,0,1,Adulto,Peso saludable
4320,30,Male,Germany,1.3,119.9,4.9,Poor,1,30.7,High,4.9,3,Healthcare,0,0,Joven,Obesidad
4321,34,Female,South Korea,2.4,228.8,4.6,Poor,1,22.8,High,4.8,3,Office,0,0,Joven,Peso saludable
4322,33,Female,Spain,2.4,229.0,4.2,Poor,1,22.9,High,7.8,3,Healthcare,0,1,Joven,Peso saludable
4323,49,Male,Finland,5.0,474.2,5.4,Fair,2,26.8,Medium,7.0,2,Service,0,1,Adulto,Sobrepeso
4324,22,Male,India,2.7,255.1,8.1,Excellent,4,26.1,Low,13.3,1,Other,0,0,Joven,Sobrepeso
4325,25,Female,France,4.1,385.5,4.6,Poor,1,28.5,High,7.4,3,Service,0,0,Joven,Sobrepeso
4326,47,Male,India,2.8,263.1,6.6,Good,3,27.8,Low,2.7,1,Healthcare,0,0,Adulto,Sobrepeso
4327,27,Male,Spain,3.8,360.2,6.8,Good,3,23.1,Low,11.2,1,Healthcare,0,1,Joven,Peso saludable
4328,45,Male,Finland,0.0,0.0,8.9,Excellent,4,28.6,Low,13.0,1,Healthcare,0,1,Adulto,Sobrepeso
4329,55,Female,Netherlands,0.6,58.4,5.9,Fair,2,22.4,Medium,9.1,2,Other,1,0,Adulto,Peso saludable
4330,30,Female,Australia,3.9,369.1,5.3,Fair,2,19.6,Medium,11.5,2,Other,0,0,Joven,Peso saludable
4331,43,Female,Finland,4.7,450.8,7.5,Good,3,23.8,Low,3.4,1,Student,1,0,Adulto,Peso saludable
4332,21,Male,Finland,0.0,0.0,5.7,Fair,2,25.5,Medium,13.5,2,Healthcare,0,0,Joven,Sobrepeso
4333,44,Female,Norway,2.5,239.2,8.1,Excellent,4,24.9,Low,1.1,1,Student,1,1,Adulto,Peso saludable
4334,37,Female,Finland,0.3,23.8,7.4,Good,3,25.8,Low,13.5,1,Service,0,0,Adulto,Sobrepeso
4335,40,Female,Japan,1.5,142.9,4.7,Poor,1,20.8,High,5.5,3,Other,1,0,Adulto,Peso saludable
4336,27,Male,Brazil,0.0,0.0,7.8,Good,3,26.4,Low,1.3,1,Office,0,0,Joven,Sobrepeso
4337,18,Female,Japan,2.3,220.6,7.2,Good,3,29.5,Low,2.7,1,Other,0,0,Joven,Sobrepeso
4338,41,Female,Mexico,2.2,211.2,6.4,Good,3,20.9,Low,14.8,1,Student,0,0,Adulto,Peso saludable
4339,18,Male,Italy,2.2,209.5,5.9,Fair,2,27.6,Medium,5.6,2,Office,0,0,Joven,Sobrepeso
4340,31,Male,Spain,2.1,195.8,8.6,Excellent,4,25.5,Low,11.6,1,Office,0,0,Joven,Sobrepeso
4341,46,Female,Netherlands,3.5,328.0,3.5,Poor,1,26.7,High,7.2,3,Office,0,0,Adulto,Sobrepeso
4342,37,Female,Canada,5.1,481.8,4.4,Poor,1,20.8,High,8.7,3,Other,0,1,Adulto,Peso saludable
4343,58,Female,Netherlands,0.7,65.3,6.3,Good,3,24.6,Low,9.5,1,Healthcare,1,0,Mayor,Peso saludable
4344,47,Female,India,1.2,117.7,7.4,Good,3,24.1,Low,9.0,1,Office,0,1,Adulto,Peso saludable
4345,27,Female,Switzerland,2.7,255.9,6.6,Good,3,23.9,Low,15.0,1,Service,1,0,Joven,Peso saludable
4346,35,Male,Sweden,2.1,199.3,5.8,Fair,2,24.9,Medium,8.3,2,Service,0,0,Joven,Peso saludable
4347,34,Male,Brazil,2.0,192.4,7.3,Good,3,26.1,Low,9.3,1,Office,0,0,Joven,Sobrepeso
4348,18,Female,Netherlands,0.5,50.5,4.8,Poor,1,29.6,High,5.2,3,Service,1,1,Joven,Sobrepeso
4349,23,Male,Netherlands,1.8,172.6,7.2,Good,3,28.1,Low,3.6,1,Service,1,0,Joven,Sobrepeso
4350,28,Male,France,1.8,174.0,6.4,Good,3,27.7,Low,6.7,1,Service,0,1,Joven,Sobrepeso
4351,18,Female,USA,2.8,268.7,7.4,Good,3,29.3,Low,9.2,1,Student,1,0,Joven,Sobrepeso
4352,35,Female,Belgium,1.1,108.2,7.4,Good,3,24.8,Low,4.7,1,Student,0,1,Joven,Peso saludable
4353,32,Male,Germany,3.8,364.7,7.3,Good,3,20.5,Low,7.5,1,Service,0,0,Joven,Peso saludable
4354,18,Male,South Korea,0.6,57.3,6.2,Good,3,24.7,Low,12.2,1,Healthcare,0,1,Joven,Peso saludable
4355,39,Male,Italy,4.8,459.0,5.4,Fair,2,25.8,Medium,6.4,2,Service,0,0,Adulto,Sobrepeso
4356,43,Male,South Korea,1.3,121.0,7.0,Good,3,27.3,Low,8.7,1,Student,1,0,Adulto,Sobrepeso
4357,37,Female,India,4.7,443.0,4.6,Poor,1,26.2,High,13.9,3,Office,0,1,Adulto,Sobrepeso
4358,31,Male,Sweden,1.4,130.6,9.5,Excellent,4,23.3,Low,9.3,1,Service,1,0,Joven,Peso saludable
4359,42,Female,Switzerland,3.7,355.9,8.4,Excellent,4,28.8,Low,4.7,1,Other,0,1,Adulto,Sobrepeso
4360,43,Female,USA,2.0,185.5,4.8,Poor,1,25.2,High,8.5,3,Student,0,0,Adulto,Sobrepeso
4361,38,Female,France,2.6,249.0,6.9,Good,3,23.2,Low,12.9,1,Student,0,1,Adulto,Peso saludable
4362,25,Male,Belgium,3.4,323.3,7.9,Good,3,17.1,Low,2.3,1,Student,0,0,Joven,Bajo peso
4363,38,Female,Brazil,2.0,190.0,6.2,Good,3,25.8,Low,12.4,1,Office,0,1,Adulto,Sobrepeso
4364,49,Male,Switzerland,0.0,0.0,6.1,Good,3,19.3,Low,1.5,1,Other,0,0,Adulto,Peso saludable
4365,27,Male,Sweden,1.5,146.9,8.2,Excellent,4,20.0,Low,14.4,1,Other,1,1,Joven,Peso saludable
4366,60,Female,India,1.7,165.5,8.4,Excellent,4,25.8,Low,2.4,1,Other,0,0,Mayor,Sobrepeso
4367,28,Male,Sweden,5.1,483.8,4.3,Poor,1,25.9,High,7.0,3,Student,0,1,Joven,Sobrepeso
4368,35,Female,Sweden,2.4,230.8,6.8,Good,3,19.5,Low,14.3,1,Service,0,0,Joven,Peso saludable
4369,26,Male,Netherlands,2.8,261.8,6.4,Good,3,22.4,Low,3.1,1,Service,0,0,Joven,Peso saludable
4370,37,Male,UK,2.3,221.0,4.5,Poor,1,23.7,High,9.6,3,Other,1,0,Adulto,Peso saludable
4371,18,Female,Mexico,2.8,268.6,4.6,Poor,1,27.3,High,11.1,3,Student,0,1,Joven,Sobrepeso
4372,28,Female,Brazil,0.6,61.1,5.8,Fair,2,21.7,Medium,0.6,2,Service,0,1,Joven,Peso saludable
4373,21,Female,Spain,1.5,139.6,6.8,Good,3,27.1,Low,8.9,1,Healthcare,0,0,Joven,Sobrepeso
4374,36,Female,Canada,3.5,331.9,8.0,Excellent,4,20.6,Low,11.4,1,Service,0,0,Adulto,Peso saludable
4375,46,Male,UK,2.2,205.7,3.3,Poor,1,18.9,High,14.5,3,Service,1,0,Adulto,Peso saludable
4376,42,Female,USA,2.3,223.1,6.8,Good,3,28.3,Low,2.1,1,Healthcare,0,1,Adulto,Sobrepeso
4377,18,Male,Germany,2.5,234.6,5.5,Fair,2,29.8,Medium,13.0,2,Service,0,0,Joven,Sobrepeso
4378,59,Female,India,3.5,335.6,7.1,Good,3,28.7,Low,9.4,1,Office,1,0,Mayor,Sobrepeso
4379,38,Female,Spain,1.5,146.2,8.0,Good,3,26.8,Low,10.9,1,Student,1,0,Adulto,Sobrepeso
4380,25,Female,France,2.6,251.7,7.9,Good,3,24.4,Low,11.1,1,Office,0,0,Joven,Peso saludable
4381,36,Female,Mexico,0.0,0.0,6.9,Good,3,26.3,Low,10.9,1,Office,0,1,Adulto,Sobrepeso
4382,37,Male,Germany,0.1,7.8,6.6,Good,3,26.1,Low,13.8,1,Student,0,1,Adulto,Sobrepeso
4383,26,Female,Belgium,2.1,202.1,8.3,Excellent,4,31.1,Low,1.8,1,Office,0,0,Joven,Obesidad
4384,37,Male,Italy,0.8,80.0,6.5,Good,3,21.1,Low,4.3,1,Service,0,0,Adulto,Peso saludable
4385,27,Male,South Korea,4.0,377.6,6.5,Good,3,21.7,Low,13.5,1,Other,0,0,Joven,Peso saludable
4386,30,Male,India,0.9,85.3,6.3,Good,3,20.4,Low,6.8,1,Other,0,0,Joven,Peso saludable
4387,26,Female,Canada,2.3,219.3,7.1,Good,3,29.4,Low,6.1,1,Office,1,0,Joven,Sobrepeso
4388,18,Male,Germany,3.7,351.8,4.8,Poor,1,24.0,High,8.1,3,Other,0,0,Joven,Peso saludable
4389,36,Male,Belgium,3.2,307.8,6.2,Good,3,21.2,Low,4.7,1,Office,1,0,Adulto,Peso saludable
4390,42,Female,South Korea,1.7,159.9,6.9,Good,3,16.3,Low,9.0,1,Student,0,0,Adulto,Bajo peso
4391,41,Female,Germany,1.9,181.9,8.0,Good,3,20.7,Low,13.2,1,Healthcare,0,0,Adulto,Peso saludable
4392,44,Male,UK,3.2,305.1,6.3,Good,3,25.0,Low,5.9,1,Office,0,1,Adulto,Sobrepeso
4393,38,Male,Switzerland,3.7,352.5,3.5,Poor,1,17.0,High,3.1,3,Healthcare,0,0,Adulto,Bajo peso
4394,28,Female,Belgium,4.7,450.8,5.6,Fair,2,20.4,Medium,2.3,2,Service,0,1,Joven,Peso saludable
4395,45,Female,India,3.7,352.2,8.2,Excellent,4,24.1,Low,10.5,1,Student,0,0,Adulto,Peso saludable
4396,18,Male,Mexico,3.5,335.2,6.7,Good,3,23.2,Low,1.1,1,Other,0,0,Joven,Peso saludable
4397,24,Female,China,3.0,286.3,5.7,Fair,2,19.3,Medium,1.1,2,Office,0,0,Joven,Peso saludable
4398,23,Female,Germany,2.7,254.7,5.4,Fair,2,20.8,Medium,14.4,2,Office,0,0,Joven,Peso saludable
4399,47,Female,India,1.9,184.6,7.2,Good,3,23.0,Low,10.0,1,Service,1,0,Adulto,Peso saludable
4400,46,Female,Switzerland,3.2,308.5,5.7,Fair,2,25.4,Medium,2.8,2,Student,0,0,Adulto,Sobrepeso
4401,40,Female,UK,2.1,203.8,6.7,Good,3,26.3,Low,9.5,1,Healthcare,1,1,Adulto,Sobrepeso
4402,47,Female,Brazil,3.5,336.7,5.5,Fair,2,23.5,Medium,8.7,2,Student,0,1,Adulto,Peso saludable
4403,24,Male,Spain,3.6,340.4,5.4,Fair,2,29.2,Medium,11.7,2,Service,1,1,Joven,Sobrepeso
4404,39,Female,Netherlands,3.2,304.5,6.1,Good,3,22.1,Low,6.4,1,Healthcare,1,1,Adulto,Peso saludable
4405,33,Female,Switzerland,1.6,148.8,6.6,Good,3,19.8,Low,0.3,1,Healthcare,0,0,Joven,Peso saludable
4406,45,Male,Finland,2.4,224.9,6.6,Good,3,16.8,Low,6.6,1,Office,0,1,Adulto,Bajo peso
4407,33,Female,Belgium,4.1,391.9,6.0,Good,3,26.5,Low,10.4,1,Office,1,1,Joven,Sobrepeso
4408,30,Male,Australia,0.0,0.0,8.3,Excellent,4,23.6,Low,14.4,1,Student,0,0,Joven,Peso saludable
4409,41,Male,Mexico,2.8,264.6,6.1,Good,3,18.1,Low,12.6,1,Healthcare,0,1,Adulto,Bajo peso
4410,45,Male,Netherlands,3.6,345.4,8.2,Excellent,4,25.0,Low,0.3,1,Office,0,1,Adulto,Sobrepeso
4411,26,Female,India,3.2,299.4,6.3,Good,3,27.5,Low,3.7,1,Healthcare,0,0,Joven,Sobrepeso
4412,34,Female,UK,5.6,532.4,5.4,Fair,2,25.0,Medium,8.2,2,Healthcare,0,0,Joven,Sobrepeso
4413,22,Male,Brazil,0.1,7.8,7.3,Good,3,21.4,Low,0.8,1,Other,0,0,Joven,Peso saludable
4414,18,Female,UK,0.7,68.8,7.8,Good,3,19.5,Low,8.9,1,Office,0,0,Joven,Peso saludable
4415,37,Male,Italy,2.8,263.5,5.6,Fair,2,25.0,Medium,6.4,2,Office,0,1,Adulto,Sobrepeso
4416,42,Female,Brazil,3.9,370.3,4.7,Poor,1,24.1,High,10.0,3,Office,0,0,Adulto,Peso saludable
4417,38,Female,Sweden,2.6,245.7,7.8,Good,3,33.7,Low,3.3,1,Other,0,0,Adulto,Obesidad
4418,18,Female,Sweden,4.5,425.3,7.9,Good,3,20.0,Low,2.8,1,Service,0,0,Joven,Peso saludable
4419,30,Female,Japan,1.6,155.2,7.4,Good,3,25.6,Low,13.7,1,Other,1,1,Joven,Sobrepeso
4420,18,Male,Japan,2.1,198.6,5.8,Fair,2,21.8,Medium,5.2,2,Service,0,0,Joven,Peso saludable
4421,51,Female,UK,3.6,346.2,6.3,Good,3,21.3,Low,14.6,1,Student,1,1,Adulto,Peso saludable
4422,21,Female,Canada,2.0,187.1,5.3,Fair,2,19.6,Medium,2.4,2,Office,1,0,Joven,Peso saludable
4423,50,Male,India,3.9,371.0,7.7,Good,3,28.1,Low,11.3,1,Service,0,0,Adulto,Sobrepeso
4424,46,Female,Belgium,3.5,336.5,6.7,Good,3,28.0,Low,3.0,1,Healthcare,1,0,Adulto,Sobrepeso
4425,24,Female,UK,1.9,178.2,7.3,Good,3,27.5,Low,10.7,1,Service,0,0,Joven,Sobrepeso
4426,21,Male,South Korea,2.9,280.2,6.7,Good,3,22.2,Low,3.9,1,Service,1,1,Joven,Peso saludable
4427,39,Female,France,1.8,169.4,6.7,Good,3,26.0,Low,5.0,1,Healthcare,1,0,Adulto,Sobrepeso
4428,24,Female,South Korea,1.2,110.4,7.1,Good,3,29.0,Low,9.6,1,Student,1,0,Joven,Sobrepeso
4429,36,Female,Spain,1.9,181.7,6.7,Good,3,15.0,Low,0.5,1,Office,0,1,Adulto,Bajo peso
4430,29,Male,Switzerland,2.2,211.9,8.1,Excellent,4,26.0,Low,3.7,1,Other,0,0,Joven,Sobrepeso
4431,18,Male,Brazil,2.7,253.4,4.9,Poor,1,27.6,High,12.9,3,Student,0,1,Joven,Sobrepeso
4432,18,Male,Netherlands,2.3,222.0,5.6,Fair,2,26.7,Medium,4.7,2,Other,0,1,Joven,Sobrepeso
4433,37,Female,Switzerland,0.0,0.0,6.6,Good,3,20.7,Low,14.3,1,Other,1,0,Adulto,Peso saludable
4434,28,Female,Italy,4.0,378.7,6.2,Good,3,20.5,Low,2.1,1,Student,0,0,Joven,Peso saludable
4435,28,Female,Netherlands,0.0,0.0,8.2,Excellent,4,25.2,Low,10.8,1,Service,1,0,Joven,Sobrepeso
4436,43,Male,Spain,2.8,264.4,4.9,Poor,1,24.2,High,2.4,3,Student,0,0,Adulto,Peso saludable
4437,49,Male,Italy,1.4,131.9,7.4,Good,3,27.5,Low,11.5,1,Other,0,0,Adulto,Sobrepeso
4438,31,Female,Brazil,2.7,258.3,6.4,Good,3,27.4,Low,3.2,1,Student,0,0,Joven,Sobrepeso
4439,30,Female,Japan,2.2,205.6,7.7,Good,3,21.9,Low,13.0,1,Healthcare,1,0,Joven,Peso saludable
4440,41,Female,Canada,3.0,287.1,7.0,Good,3,17.8,Low,9.4,1,Service,0,0,Adulto,Bajo peso
4441,18,Female,Norway,3.3,311.7,6.4,Good,3,18.8,Low,13.2,1,Service,0,0,Joven,Peso saludable
4442,37,Female,Sweden,4.1,385.4,5.2,Fair,2,19.9,Medium,9.4,2,Other,1,0,Adulto,Peso saludable
4443,41,Female,Finland,3.7,347.7,6.9,Good,3,22.1,Low,12.1,1,Service,1,0,Adulto,Peso saludable
